query_id,user_query_vi,system_hint,prompt_style,intent,target_type,target_id,expected_response_vi,tags
Q0020903,Tư vấn nhanh: Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005226,"Đậu đỏ nấu chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 127 kcal, 8.7 g protein, 22.8 g carb và 0.5 g fat.",food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020904,Đậu đỏ nấu chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005226,"Đậu đỏ nấu chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 127 kcal, 8.7 g protein, 22.8 g carb và 0.5 g fat.",food goal|Đậu đỏ nấu chín|Ưu tiên mông
Q0020905,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005227,"Mì soba chín vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Giảm mỡ
Q0020906,Mình muốn biết Mì soba chín có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005227,"Mì soba chín vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Giảm mỡ
Q0020907,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005227,"Mì soba chín vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Giảm mỡ
Q0020908,Mì soba chín có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005227,"Mì soba chín vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Giảm mỡ
Q0020909,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005228,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng cơ
Q0020910,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005228,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng cơ
Q0020911,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005228,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng cơ
Q0020912,Mì soba chín có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005228,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng cơ
Q0020913,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005229,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức mạnh
Q0020914,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005229,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức mạnh
Q0020915,Mình muốn biết Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005229,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức mạnh
Q0020916,Mì soba chín có hợp cho mục tiêu tăng sức mạnh không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005229,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức mạnh nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức mạnh
Q0020917,Cho mình hỏi Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005230,"Mì soba chín vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Thể lực tổng quát
Q0020918,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005230,"Mì soba chín vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Thể lực tổng quát
Q0020919,Mình muốn biết Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005230,"Mì soba chín vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Thể lực tổng quát
Q0020920,Mì soba chín có hợp cho mục tiêu thể lực tổng quát không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005230,"Mì soba chín vẫn có thể dùng cho mục tiêu thể lực tổng quát nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Thể lực tổng quát
Q0020921,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005231,"Mì soba chín vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020922,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005231,"Mì soba chín vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020923,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005231,"Mì soba chín vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020924,Mì soba chín có hợp cho mục tiêu tái cấu trúc cơ thể không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005231,"Mì soba chín vẫn có thể dùng cho mục tiêu tái cấu trúc cơ thể nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tái cấu trúc cơ thể
Q0020925,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005232,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện linh hoạt
Q0020926,Mình muốn biết Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005232,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện linh hoạt
Q0020927,Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005232,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện linh hoạt
Q0020928,Mì soba chín có hợp cho mục tiêu cải thiện linh hoạt không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005232,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện linh hoạt nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện linh hoạt
Q0020929,Cho mình hỏi Mì soba chín có hợp cho mục tiêu tăng sức bền không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005233,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức bền
Q0020930,Mì soba chín có hợp cho mục tiêu tăng sức bền không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005233,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức bền
Q0020931,Mình muốn biết Mì soba chín có hợp cho mục tiêu tăng sức bền không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005233,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức bền
Q0020932,Mì soba chín có hợp cho mục tiêu tăng sức bền không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005233,"Mì soba chín vẫn có thể dùng cho mục tiêu tăng sức bền nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tăng sức bền
Q0020933,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005234,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện tư thế
Q0020934,Mình muốn biết Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005234,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện tư thế
Q0020935,Cho mình hỏi Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005234,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện tư thế
Q0020936,Mì soba chín có hợp cho mục tiêu cải thiện tư thế không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005234,"Mì soba chín vẫn có thể dùng cho mục tiêu cải thiện tư thế nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Cải thiện tư thế
Q0020937,Mì soba chín có hợp cho mục tiêu tập tại nhà không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005235,"Mì soba chín vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tập tại nhà
Q0020938,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu tập tại nhà không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005235,"Mì soba chín vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tập tại nhà
Q0020939,Mình muốn biết Mì soba chín có hợp cho mục tiêu tập tại nhà không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005235,"Mì soba chín vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tập tại nhà
Q0020940,Mì soba chín có hợp cho mục tiêu tập tại nhà không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005235,"Mì soba chín vẫn có thể dùng cho mục tiêu tập tại nhà nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Tập tại nhà
Q0020941,Mình muốn biết Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005236,"Mì soba chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Ưu tiên mông
Q0020942,Giải thích giúp mình Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005236,"Mì soba chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Ưu tiên mông
Q0020943,Tư vấn nhanh: Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005236,"Mì soba chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Ưu tiên mông
Q0020944,Mì soba chín có hợp cho mục tiêu ưu tiên mông không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005236,"Mì soba chín vẫn có thể dùng cho mục tiêu ưu tiên mông nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 100 g có khoảng 99 kcal, 5.1 g protein, 21.4 g carb và 0.1 g fat.",food goal|Mì soba chín|Ưu tiên mông
Q0020945,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005237,"Bánh mì bagel vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Giảm mỡ
Q0020946,Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005237,"Bánh mì bagel vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Giảm mỡ
Q0020947,Tư vấn nhanh: Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005237,"Bánh mì bagel vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Giảm mỡ
Q0020948,Bánh mì bagel có hợp cho mục tiêu giảm mỡ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005237,"Bánh mì bagel vẫn có thể dùng cho mục tiêu giảm mỡ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Giảm mỡ
Q0020949,Mình muốn biết Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005238,"Bánh mì bagel vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Tăng cơ
Q0020950,Giải thích giúp mình Bánh mì bagel có hợp cho mục tiêu tăng cơ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ005238,"Bánh mì bagel vẫn có thể dùng cho mục tiêu tăng cơ nếu nó giúp bạn bám tổng calories và macro trong ngày. Với thực phẩm này, hãy chú ý khẩu phần vì mỗi 1 cái có khoảng 245 kcal, 9.6 g protein, 48.0 g carb và 1.5 g fat.",food goal|Bánh mì bagel|Tăng cơ
